D,probability,D_E,probability_density
-66,0.0015632666666666375,-0.011,9.379599999999824
-65,0.001691333333333312,-0.010833333333333334,10.147999999999872
-64,0.0017507666666666515,-0.010666666666666666,10.50459999999991
-63,0.0018831333333333192,-0.0105,11.298799999999915
-62,0.001983500000000001,-0.010333333333333333,11.901000000000005
-61,0.002114133333333339,-0.010166666666666666,12.684800000000035
-60,0.0022257666666666877,-0.01,13.354600000000126
-59,0.0023700000000000175,-0.009833333333333333,14.220000000000105
-58,0.0024919666666666836,-0.009666666666666667,14.951800000000102
-57,0.0026211000000000116,-0.0095,15.72660000000007
-56,0.0027813000000000043,-0.009333333333333334,16.687800000000028
-55,0.0029054000000000046,-0.009166666666666667,17.432400000000026
-54,0.0030488333333333335,-0.009,18.293000000000003
-53,0.0032249333333333225,-0.008833333333333334,19.349599999999935
-52,0.0033753,-0.008666666666666666,20.2518
-51,0.0035551999999999867,-0.0085,21.33119999999992
-50,0.003727633333333334,-0.008333333333333333,22.365800000000004
-49,0.0039003000000000063,-0.008166666666666666,23.401800000000037
-48,0.004049333333333332,-0.008,24.295999999999992
-47,0.004268833333333325,-0.007833333333333333,25.61299999999995
-46,0.004466799999999998,-0.007666666666666666,26.800799999999988
-45,0.004672800000000003,-0.0075,28.036800000000017
-44,0.004872899999999993,-0.007333333333333333,29.237399999999962
-43,0.005044300000000008,-0.007166666666666667,30.265800000000045
-42,0.005257000000000005,-0.007,31.54200000000003
-41,0.005490799999999975,-0.006833333333333334,32.94479999999985
-40,0.005679533333333316,-0.006666666666666667,34.0771999999999
-39,0.0058926666666666225,-0.0065,35.35599999999973
