D,probability,D_E,probability_density
-2617,5.964912280701706e-05,-0.8054786088027085,0.19379999999999845
-2616,6.438904278239405e-05,-0.8051708217913204,0.20919999999999828
-2615,5.909510618651844e-05,-0.8048630347799323,0.19199999999999842
-2614,6.0634041243459036e-05,-0.8045552477685441,0.1969999999999984
-2613,6.746691289627522e-05,-0.804247460757156,0.2191999999999982
-2612,6.340412434595208e-05,-0.8039396737457679,0.2059999999999983
-2611,6.47583871960598e-05,-0.8036318867343798,0.21039999999999826
-2610,6.266543551862061e-05,-0.8033240997229917,0.20359999999999837
-2609,6.303477993228634e-05,-0.8030163127116036,0.20479999999999832
-2608,6.235764850723249e-05,-0.8027085257002154,0.20259999999999836
-2607,6.401969836872832e-05,-0.8024007386888273,0.20799999999999833
-2606,6.389658356417307e-05,-0.8020929516774392,0.2075999999999983
-2605,6.051092643890378e-05,-0.8017851646660511,0.19659999999999836
-2604,6.297322253000871e-05,-0.801477377654663,0.2045999999999983
-2603,6.266543551862061e-05,-0.8011695906432749,0.20359999999999837
-2602,4.5244690674053204e-05,-0.8008618036318867,0.14699999999999885
-2601,4.807633117882387e-05,-0.8005540166204986,0.15619999999999876
-2600,6.377346875961782e-05,-0.8002462296091105,0.2071999999999983
-2599,6.13111726685129e-05,-0.7999384425977224,0.19919999999999838
-2598,6.543551862111364e-05,-0.7996306555863343,0.2125999999999982
-2597,6.1618959679901e-05,-0.7993228685749462,0.20019999999999832
-2596,6.574330563250175e-05,-0.799015081563558,0.2135999999999982
-2595,6.044936903662616e-05,-0.7987072945521699,0.19639999999999838
-2594,6.075715604801428e-05,-0.7983995075407818,0.1973999999999984
-2593,5.9587565404739437e-05,-0.7980917205293937,0.19359999999999844
-2592,6.112650046168002e-05,-0.7977839335180056,0.19859999999999836
-2591,9.86149584487526e-05,-0.7974761465066175,0.3203999999999972
-2590,9.787626962142113e-05,-0.7971683594952294,0.3179999999999973
-2589,0.00010212373037857716,-0.7968605724838412,0.33179999999999715
-2588,0.00010594028931978978,-0.7965527854724531,0.344199999999997
-2587,0.00010563250230840168,-0.7962449984610649,0.34319999999999706
-2586,9.479839950753996e-05,-0.7959372114496768,0.30799999999999733
-2585,9.787626962142113e-05,-0.7956294244382887,0.3179999999999973
-2584,5.558633425669392e-05,-0.7953216374269005,0.18059999999999854
-2583,4.819944598337912e-05,-0.7950138504155124,0.15659999999999874
-2582,5.250846414281276e-05,-0.7947060634041243,0.17059999999999864
-2581,5.2754693751923256e-05,-0.7943982763927362,0.17139999999999866
-2580,5.3924284395198086e-05,-0.7940904893813481,0.17519999999999858
-2579,5.343182517697711e-05,-0.79378270236996,0.17359999999999864
-2578,5.2200677131424636e-05,-0.7934749153585718,0.16959999999999864
-2577,5.355493998153236e-05,-0.7931671283471837,0.17399999999999863
-2576,5.5647891658971536e-05,-0.7928593413357956,0.18079999999999852
-2575,5.4601415820251944e-05,-0.7925515543244075,0.17739999999999856
-2574,6.469682979378217e-05,-0.7922437673130194,0.21019999999999825
-2573,6.709756848260948e-05,-0.7919359803016313,0.2179999999999982
-2572,6.851338873499482e-05,-0.7916281932902431,0.2225999999999982
-2571,7.1098799630655e-05,-0.791320406278855,0.2309999999999981
-2570,7.737765466297257e-05,-0.7910126192674669,0.2513999999999979
-2569,7.848568790396981e-05,-0.7907048322560788,0.2549999999999979
-2568,7.583871960603199e-05,-0.7903970452446907,0.24639999999999793
-2567,7.251461988304033e-05,-0.7900892582333026,0.23559999999999803
-2566,7.214527546937459e-05,-0.7897814712219144,0.23439999999999803
-2565,6.986765158510252e-05,-0.7894736842105263,0.2269999999999981
-2564,7.103724222837738e-05,-0.7891658971991382,0.2307999999999981
-2563,7.24530624807627e-05,-0.7888581101877501,0.23539999999999803
-2562,7.08525700215445e-05,-0.788550323176362,0.23019999999999807
-2561,7.21452754693746e-05,-0.7882425361649739,0.23439999999999808
-2560,6.980609418282491e-05,-0.7879347491535857,0.22679999999999814
-2559,6.635887965527798e-05,-0.7876269621421976,0.21559999999999818
-2558,6.931363496460393e-05,-0.7873191751308095,0.22519999999999818
-2557,6.685133887349898e-05,-0.7870113881194214,0.21719999999999817
-2556,6.52508464142808e-05,-0.7867036011080333,0.21199999999999833
-2555,7.103724222837738e-05,-0.7863958140966452,0.2307999999999981
-2554,7.34995383194823e-05,-0.786088027085257,0.23879999999999799
-2553,7.411511234225853e-05,-0.7857802400738689,0.240799999999998
-2552,7.522314558325576e-05,-0.7854724530624808,0.24439999999999795
-2551,7.146814404432073e-05,-0.7851646660510927,0.23219999999999805
-2550,7.300707910126132e-05,-0.7848568790397045,0.23719999999999802
-2549,6.168051708217864e-05,-0.7845490920283164,0.20039999999999838
-2548,6.10649430594024e-05,-0.7842413050169282,0.1983999999999984
-2547,6.180363188673387e-05,-0.7839335180055401,0.20079999999999834
-2546,5.774084333641074e-05,-0.783625730994152,0.1875999999999985
-2545,5.718682671591213e-05,-0.7833179439827639,0.1857999999999985
-2544,6.0449369036626165e-05,-0.7830101569713758,0.1963999999999984
-2543,6.13727300707905e-05,-0.7827023699599877,0.19939999999999836
-2542,6.248076331178774e-05,-0.7823945829485995,0.20299999999999838
-2541,6.0326254232070906e-05,-0.7820867959372114,0.19599999999999837
-2540,6.094182825484715e-05,-0.7817790089258233,0.1979999999999984
-2539,6.038781163434853e-05,-0.7814712219144352,0.19619999999999838
-2538,5.9710680209294675e-05,-0.7811634349030471,0.1939999999999984
-2537,5.891043397968557e-05,-0.780855647891659,0.19139999999999843
-2536,6.001846722068279e-05,-0.7805478608802708,0.1949999999999984
-2535,6.0141582025238036e-05,-0.7802400738688827,0.19539999999999838
-2534,5.497076023391769e-05,-0.7799322868574946,0.1785999999999986
-2533,5.343182517697712e-05,-0.7796244998461065,0.17359999999999867
