num_edges,num_nodes_predict,num_nodes_random,num_nodes_real
1521,178,187,
1522,178,187,
1523,178,187,
1524,178,187,
1525,178,187,
1526,178,187,
1527,178,187,
1528,178,187,
1529,178,187,
1530,178,187,
1531,178,187,
1532,178,187,
1533,178,187,
1534,178,187,
1535,178,187,
1536,178,187,
1537,178,187,
1538,178,187,
1539,178,187,
1540,178,187,
1541,178,187,
1542,178,187,
1543,178,187,
1544,178,187,
1545,178,187,
1546,178,187,
1547,178,187,
1548,178,187,
1549,178,187,
1550,178,187,
1551,178,187,
1552,178,187,
1553,178,187,
1554,178,187,
1555,178,187,
1556,178,187,
1557,178,187,
1558,178,187,
1559,178,187,
1560,178,187,
1561,178,187,
1562,178,187,
1563,178,187,
1564,178,187,
1565,178,187,
1566,178,187,
1567,178,187,
1568,178,187,
1569,178,187,
1570,178,187,
1571,178,187,
1572,178,187,
1573,178,187,
1574,178,187,
1575,178,187,
1576,178,187,
1577,179,187,
1578,179,187,
1579,179,187,
1580,179,187,
1581,179,187,
1582,179,187,
1583,179,187,
1584,179,187,
1585,179,187,
1586,179,187,
1587,179,187,
1588,179,187,
1589,179,187,
1590,179,187,
1591,179,187,
1592,179,187,
1593,179,187,
1594,179,187,
1595,179,187,
1596,179,187,
1597,179,187,
1598,179,187,
1599,179,187,
1600,179,187,
1601,179,187,
1602,179,187,
1603,179,187,
1604,179,187,
1605,179,187,
1606,179,187,
1607,179,187,
1608,179,187,
1609,179,187,
1610,179,187,
1611,179,187,
1612,179,187,
1613,179,187,
1614,179,187,
1615,179,187,
1616,179,187,
1617,179,187,
1618,179,187,
1619,179,187,
1620,179,187,
1621,179,187,
1622,179,187,
1623,179,187,
1624,179,187,
1625,179,187,
1626,179,187,
1627,179,187,
1628,179,187,
1629,179,187,
1630,179,187,
1631,179,187,
1632,179,187,
1633,179,187,
1634,179,187,
1635,179,187,
1636,179,187,
1637,179,187,
1638,179,187,
1639,179,187,
1640,179,187,
1641,179,187,
1642,179,187,
1643,179,187,
1644,179,187,
1645,179,187,
1646,179,187,
1647,179,187,
