num_edges,num_nodes_predict,num_nodes_random,num_nodes_real
1053,387,440,
1054,387,440,
1055,387,440,
1056,388,440,
1057,388,440,
1058,388,440,
1059,388,440,
1060,388,440,
1061,388,440,
1062,388,441,
1063,388,441,
1064,388,441,
1065,388,441,
1066,388,441,
1067,388,441,
1068,388,441,
1069,388,441,386.0
1070,390,441,
1071,390,441,
1072,392,441,
1073,393,441,
1074,393,441,
1075,395,441,
1076,395,441,
1077,395,441,
1078,396,441,
1079,396,441,
1080,396,441,
1081,396,441,
1082,397,441,
1083,397,441,
1084,397,441,
1085,398,441,
1086,398,441,
1087,399,442,
1088,399,442,
1089,399,442,
1090,399,442,
1091,399,442,
1092,400,442,
1093,400,442,
1094,400,442,
1095,401,442,
1096,402,442,
1097,403,442,
1098,403,442,
1099,403,442,
1100,403,442,
1101,403,442,
1102,403,442,
1103,403,442,
1104,404,442,
1105,404,442,
1106,405,442,
1107,405,444,
1108,405,444,
1109,406,444,
1110,407,444,
1111,407,444,
1112,407,444,
1113,407,444,
1114,407,444,
1115,408,444,
1116,409,444,
1117,409,444,
1118,409,444,
1119,409,444,
1120,411,444,
1121,411,444,
1122,411,444,
1123,413,444,
1124,413,444,
1125,413,444,
1126,413,444,
1127,413,444,
1128,413,444,
1129,413,444,
1130,415,444,
1131,415,444,
1132,416,444,
1133,416,444,
1134,416,444,
1135,416,444,
1136,416,444,
1137,416,444,
1138,416,444,
1139,418,444,
1140,418,444,
1141,418,444,
1142,418,444,
1143,418,444,
1144,419,444,
1145,419,444,
1146,420,444,
1147,420,444,
1148,420,444,
1149,421,444,
1150,422,444,
1151,422,444,
1152,422,444,
1153,422,444,
1154,422,444,
1155,422,444,
1156,422,444,
1157,422,444,
1158,422,444,
1159,423,444,
1160,423,444,
1161,423,444,
1162,423,444,
1163,423,444,
1164,423,444,
1165,424,444,
1166,424,444,
1167,425,444,
1168,426,444,
1169,426,444,
1170,427,444,
1171,427,444,
1172,427,444,
1173,428,444,
1174,428,444,
1175,428,444,
1176,428,444,
1177,428,444,
1178,429,444,
1179,429,444,
1180,429,444,
1181,429,444,
1182,430,444,
1183,432,444,
1184,433,444,
1185,434,444,
1186,434,444,
1187,434,444,
1188,434,444,
1189,434,444,
1190,434,444,
1191,434,444,
1192,434,444,
1193,434,444,
1194,434,444,
1195,434,444,
1196,434,444,
1197,435,444,
1198,435,444,
1199,435,444,
1200,436,444,
1201,436,444,
1202,436,444,
1203,436,444,
1204,436,444,
1205,436,444,
1206,436,444,
1207,436,444,
1208,436,444,
1209,436,444,
1210,436,444,
1211,436,444,
1212,436,444,
1213,436,444,419.0
1214,436,444,
1215,436,444,
1216,436,444,
1217,436,444,
1218,436,444,
1219,436,444,
1220,436,444,
1221,436,444,
1222,436,444,
1223,436,444,
1224,437,444,
1225,437,444,
1226,437,444,
1227,437,444,
1228,439,444,
1229,439,444,
1230,439,444,
1231,439,444,
1232,439,444,
1233,439,444,
1234,439,444,
1235,439,444,
1236,439,444,
1237,439,444,
1238,439,444,
1239,439,444,
1240,439,444,
1241,440,444,
1242,440,444,
1243,440,444,
1244,442,444,
1245,443,444,
1246,443,444,
1247,443,444,
1248,443,444,
1249,443,444,
1250,443,444,
1251,443,444,
1252,443,444,
1253,443,444,
1254,443,444,
1255,443,444,
1256,443,444,
1257,443,444,
1258,443,444,
1259,443,444,
1260,443,444,
1261,443,444,
1262,443,444,
1263,443,444,
1264,443,444,
1265,443,445,
1266,443,445,
1267,443,445,
1268,443,445,
1269,443,445,
1270,443,445,
1271,443,445,
1272,443,445,
1273,443,445,
1274,443,445,
1275,444,445,
1276,444,445,
1277,444,445,
1278,444,445,
1279,444,445,
1280,444,445,
